date,Temperature,CloudOpacity,DHI,DNI,Radiation,Precipitation,Humidity,Pressure,WindDirection,WindSpeed,Month
2020-08-27 00:00:00+02:00,18.699999999999996,20.07857142857143,177.92857142857142,305.57142857142856,346.5,19.45714285714286,65.87857142857142,951.0999999999997,270.85714285714283,1.657142857142857,8
2020-08-28 00:00:00+02:00,21.435714285714283,34.22857142857142,144.0,289.35714285714283,326.7857142857143,29.735714285714284,63.714285714285715,941.0714285714286,194.78571428571428,1.907142857142857,8
2020-08-29 00:00:00+02:00,13.592857142857142,75.21428571428571,97.28571428571429,0.0,97.28571428571429,29.0,92.39285714285714,942.2214285714286,146.14285714285714,1.264285714285714,8
2020-08-30 00:00:00+02:00,12.928571428571429,76.17142857142858,87.07142857142857,6.285714285714286,87.78571428571429,27.90714285714285,94.27142857142859,940.6928571428572,195.85714285714286,3.4928571428571433,8
2020-08-31 00:00:00+02:00,15.12857142857143,50.942857142857136,212.21428571428572,12.5,221.71428571428572,19.292857142857148,71.10714285714285,950.2500000000001,133.28571428571428,1.7142857142857142,8
2020-09-01 00:00:00+02:00,12.528571428571428,68.18571428571428,137.92857142857142,1.3571428571428572,138.85714285714286,21.685714285714283,87.63571428571427,949.4357142857142,183.07142857142858,1.5642857142857145,9
2020-09-02 00:00:00+02:00,14.414285714285715,53.98571428571428,172.78571428571428,22.071428571428573,178.64285714285714,18.342857142857145,72.27857142857142,951.1,162.07142857142858,1.242857142857143,9
2020-09-03 00:00:00+02:00,16.607142857142858,16.807142857142857,164.0,374.35714285714283,357.2857142857143,17.464285714285715,64.63571428571427,955.9571428571429,247.21428571428572,1.5785714285714287,9
2020-09-04 00:00:00+02:00,21.107142857142858,13.821428571428571,124.28571428571429,451.0,370.07142857142856,26.75714285714286,59.621428571428574,958.0928571428573,239.42857142857142,1.1357142857142857,9
2020-09-05 00:00:00+02:00,21.714285714285715,16.29285714285714,153.21428571428572,341.57142857142856,351.35714285714283,28.71428571428571,64.35,951.5571428571429,263.92857142857144,3.392857142857143,9
2020-09-06 00:00:00+02:00,15.207142857142856,64.52142857142856,123.92857142857143,0.21428571428571427,124.07142857142857,25.371428571428574,82.86428571428573,951.6,75.07142857142857,1.7714285714285711,9
2020-09-07 00:00:00+02:00,14.964285714285714,56.60000000000001,158.92857142857142,1.2857142857142858,159.21428571428572,22.157142857142855,70.95714285714287,955.6857142857143,64.42857142857143,1.8142857142857143,9
2020-09-08 00:00:00+02:00,17.014285714285716,20.871428571428574,102.14285714285714,439.0,355.7857142857143,16.264285714285712,69.54999999999998,960.1500000000002,64.57142857142857,1.1,9
2020-09-09 00:00:00+02:00,19.400000000000002,2.142857142857143,65.21428571428571,637.3571428571429,404.5,17.071428571428573,68.71428571428572,956.4214285714286,244.85714285714286,1.1714285714285713,9
2020-09-10 00:00:00+02:00,19.264285714285712,20.571428571428573,173.92857142857142,287.85714285714283,329.0,21.02142857142857,69.40714285714287,953.5357142857143,116.85714285714286,1.8428571428571427,9
